fecha,turno,horas_operacion,toneladas,au_cabeza,ag_cabeza,pb_cabeza,zn_cabeza,fe_cabeza,cu_cabeza,au_concentrado_pb,ag_concentrado_pb,pb_concentrado_pb,zn_concentrado_pb,fe_concentrado_pb,cu_concentrado_pb,au_colas_pb,ag_colas_pb,pb_colas_pb,zn_colas_pb,fe_colas_pb,cu_colas_pb,au_concentrado_zn,ag_concentrado_zn,pb_concentrado_zn,zn_concentrado_zn,fe_concentrado_zn,cu_concentrado_zn,au_colas_zn,ag_colas_zn,pb_colas_zn,zn_colas_zn,fe_colas_zn,cu_colas_zn,au_concentrado_fe,ag_concentrado_fe,pb_concentrado_fe,zn_concentrado_fe,fe_concentrado_fe,cu_concentrado_fe,au_colas_fe,ag_colas_fe,pb_colas_fe,zn_colas_fe,fe_colas_fe,cu_colas_fe,año,mes,dia,dia_semana,trimestre,semana_del_año,es_fin_de_semana,dias_desde_inicio,turnos_acumulados
2024-04-24,1,12.0,2055.27,1.22,399.3,1.13,2.08,6.702,0.035,32.79,14511.22,45.72,7.45,8.202,0.679,0.5,111.68,0.13,1.71,6.204,0.018,3.19,1863.5,0.87,51.22,9.283,0.493,0.46,73.58,0.1,0.11,5.712,0.011,3.8,1315.5,1.05,3.26,39.249,0.081,0.43,58.33,0.07,0.06,4.051,0.009,2024,4,24,2,2,17,0,113,1
2024-04-24,2,12.0,2047.64007,1.03,337.17,1.19,1.88,6.746,0.034,29.56,11977.11,38.58,9.55,9.257,0.689,0.49,120.22,0.12,1.62,5.973,0.018,1.84,1402.56,0.67,49.93,9.708,0.432,0.43,68.06,0.12,0.13,6.267,0.012,2.61,932.33,0.88,3.32,38.577,0.069,0.36,34.37,0.06,0.05,3.467,0.008,2024,4,24,2,2,17,0,113,2
2024-04-25,1,11.9,1953.67918,1.2,358.34,1.09,2.04,7.145,0.047,28.76,11578.77,41.73,8.83,7.789,0.714,0.4,93.28,0.08,2.05,5.593,0.014,1.1,1129.06,0.58,53.4,9.083,0.539,0.37,55.26,0.09,0.11,5.602,0.01,2.4,921.47,0.85,2.71,40.651,0.067,0.23,24.39,0.02,0.05,2.502,0.005,2024,4,25,3,2,17,0,114,1
2024-04-25,2,11.9,1963.47821,1.25,325.93,1.33,2.16,6.815,0.038,34.18,11722.01,43.94,5.82,7.896,0.725,0.5,96.45,0.09,1.82,5.705,0.014,1.6,1280.83,0.7,55.0,9.076,0.581,0.4,53.62,0.1,0.15,5.321,0.008,2.8,879.35,1.16,2.54,38.0,0.084,0.13,30.4,0.03,0.06,2.627,0.004,2024,4,25,3,2,17,0,114,2
2024-04-26,1,12.0,2052.22976,1.05,414.54,0.97,2.35,5.704,0.043,29.38,12698.2,47.52,6.37,7.107,0.51,0.3,110.61,0.14,2.21,5.863,0.021,1.1,985.64,0.69,52.89,8.702,0.517,0.27,54.46,0.14,0.27,5.43,0.012,2.2,676.72,0.87,3.75,35.67,0.075,0.16,24.46,0.07,0.07,3.161,0.007,2024,4,26,4,2,17,0,115,1
2024-04-26,2,12.0,2032.26828,0.95,397.36,1.78,3.44,7.629,0.048,31.16,13051.88,52.33,6.76,6.445,0.57,0.53,298.18,0.27,3.41,7.474,0.024,0.7,792.34,2.23,49.82,9.876,0.382,0.3,98.09,0.24,0.24,7.109,0.011,2.4,680.7,0.7,1.49,32.65,0.047,0.37,48.9,0.12,0.1,4.26,0.008,2024,4,26,4,2,17,0,115,2
2024-04-27,1,12.0,2070.09,1.6,779.53,1.99,3.7,8.132,0.039,26.16,15659.42,53.51,7.05,6.522,0.446,0.53,184.71,0.2,3.47,8.484,0.018,2.2,1692.2,1.54,49.32,9.797,0.351,0.5,111.2,0.22,0.23,7.688,0.005,3.0,1187.96,2.23,6.63,34.186,0.078,0.37,46.67,0.13,0.09,4.056,0.001,2024,4,27,5,2,17,1,116,1
2024-04-27,2,12.0,2012.6,1.55,768.8,1.67,3.43,7.697,0.03,23.18,15173.25,48.12,8.7,6.992,0.427,0.6,233.77,0.2,3.26,8.78,0.017,1.2,1426.07,0.9,49.1,10.095,0.322,0.43,127.32,0.24,0.23,8.228,0.005,2.6,967.88,1.38,3.12,37.491,0.051,0.5,80.78,0.15,0.11,5.634,0.003,2024,4,27,5,2,17,1,116,2
2024-04-28,1,12.0,2047.36,1.5,799.67,1.63,3.4,7.804,0.039,22.93,15165.58,43.89,9.24,8.277,0.348,0.72,222.62,0.21,3.42,8.875,0.021,1.04,1265.19,0.85,52.3,10.331,0.273,0.62,130.0,0.25,0.27,8.647,0.014,2.93,1034.42,1.13,3.76,35.937,0.051,0.53,88.46,0.14,0.11,6.076,0.009,2024,4,28,6,2,17,1,117,1
2024-04-28,2,11.7,1952.79,1.61,871.35,1.77,3.42,8.444,0.037,20.43,15211.32,45.34,9.82,8.328,0.375,0.69,265.7,0.24,3.39,9.167,0.023,1.2,1647.41,0.96,51.0,10.976,0.28,0.56,137.49,0.26,0.23,8.806,0.013,3.06,1245.57,1.31,3.1,37.647,0.052,0.52,88.28,0.18,0.12,6.157,0.01,2024,4,28,6,2,17,1,117,2
2024-04-29,1,12.0,2025.56,1.16,751.15,1.54,3.13,7.222,0.065,19.81,14797.75,43.86,10.04,7.631,0.345,0.59,263.42,0.22,3.34,8.838,0.054,1.2,1689.77,1.42,50.1,10.392,0.343,0.53,138.46,0.24,0.22,9.181,0.049,2.53,1179.87,1.47,2.64,37.685,0.098,0.49,92.94,0.15,0.11,6.128,0.049,2024,4,29,0,2,18,0,118,1
2024-04-29,2,8.6,1441.83,1.44,670.36,1.42,2.51,6.36,0.069,27.23,14440.01,45.26,11.67,8.187,0.598,0.63,193.29,0.25,2.47,6.851,0.053,1.33,1745.36,0.87,50.61,9.829,0.416,0.43,96.24,0.18,0.18,6.918,0.055,2.88,1194.56,1.3,3.66,35.886,0.115,0.4,81.9,0.11,0.11,5.996,0.057,2024,4,29,0,2,18,0,118,2
2024-04-30,1,11.0,91.8,1.23,651.36,1.41,3.43,7.654,0.029,18.14,12747.43,50.94,6.66,6.816,0.213,0.63,241.91,0.25,3.74,8.426,0.024,1.7,1563.93,1.44,38.44,10.717,0.119,0.49,129.51,0.21,0.38,8.399,0.018,2.52,1305.01,1.61,4.93,33.28,0.046,0.43,82.74,0.11,0.15,5.389,0.015,2024,4,30,1,2,18,0,119,1
2024-04-30,2,12.0,61.39,0.79,411.1,1.09,2.72,6.234,0.025,22.67,12064.54,47.58,6.64,7.698,0.281,0.55,138.75,0.14,2.74,6.857,0.025,0.99,1253.35,0.84,51.72,10.201,0.171,0.5,68.92,0.15,0.17,6.666,0.017,2.5,1062.57,1.33,4.83,35.67,0.043,0.42,60.85,0.11,0.1,5.145,0.016,2024,4,30,1,2,18,0,119,2
2024-05-01,1,6.5,1051.26095,1.2,628.62,1.55,3.1,7.313,0.058,21.19,12876.26,51.85,6.38,7.3,0.31,0.59,187.5,0.19,3.53,8.32,0.02,1.08,1221.49,0.97,52.36,10.0,0.21,0.53,100.78,0.2,0.23,8.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,1,2,2,18,0,120,1
2024-05-01,2,9.6,1663.08792,1.09,548.76,1.72,3.0,7.622,0.047,25.14,12630.6,48.89,7.24,7.02,0.32,0.6,204.08,0.21,2.85,7.46,0.01,1.24,1079.62,0.84,52.94,9.5,0.21,0.56,138.87,0.28,0.72,8.36,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,1,2,2,18,0,120,2
2024-05-02,1,12.0,2056.00896,1.45,731.76,3.12,3.74,8.928,0.058,23.14,12690.79,48.3,7.11,6.72,0.78,0.69,180.19,0.23,2.99,7.39,0.02,1.27,1174.64,0.9,54.93,9.97,0.48,0.53,101.07,0.27,0.26,7.43,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,2,3,2,18,0,121,1
2024-05-02,2,11.6,2014.6938,1.66,638.14,2.79,3.41,9.172,0.067,23.84,11776.53,44.25,8.31,7.78,0.85,0.65,142.91,0.15,2.79,7.56,0.03,1.01,916.95,0.59,53.36,10.34,0.41,0.52,85.63,0.16,0.19,7.3,0.03,3.21,1024.43,1.06,5.25,40.26,0.09,0.43,58.17,0.11,0.11,4.52,0.01,2024,5,2,3,2,18,0,121,2
2024-05-03,1,10.4,2030.23905,1.48,645.9,2.14,3.0,8.242,0.082,31.04,12502.57,49.03,8.2,7.38,0.94,0.67,165.11,0.19,2.5,7.48,0.04,0.97,959.36,0.7,47.16,9.36,0.55,0.53,82.48,0.21,0.14,7.21,0.02,3.39,993.85,1.22,4.9,41.07,0.1,0.5,60.86,0.16,0.1,5.09,0.02,2024,5,3,4,2,18,0,122,1
2024-05-03,2,8.1,1382.86665,1.2,606.88,2.13,2.99,8.117,0.069,28.92,14961.6,45.83,10.0,6.05,0.83,0.69,198.63,0.25,2.82,7.89,0.04,2.19,1489.08,2.41,50.62,9.24,0.57,0.66,138.39,0.28,0.82,7.94,0.03,3.51,1288.73,1.21,12.64,31.49,0.21,0.6,95.31,0.25,0.34,6.77,0.02,2024,5,3,4,2,18,0,122,2
2024-05-04,1,12.0,2069.76096,1.19,527.37,1.66,2.66,6.766,0.04,22.61,12983.12,47.75,11.1,6.28,0.78,1.12,436.25,0.69,2.46,6.42,0.02,1.75,1555.03,3.1,50.72,9.46,0.45,0.87,321.25,0.45,0.47,7.09,0.03,2.51,968.91,0.8,2.14,37.56,0.06,0.4,83.72,0.31,0.14,4.38,0.01,2024,5,4,5,2,18,1,123,1
2024-05-04,2,11.7,1904.50359,0.87,492.82,1.69,2.76,6.645,0.043,21.68,11988.02,42.62,10.74,7.18,0.7,0.7,158.15,0.16,1.52,8.36,0.02,1.65,1322.24,1.07,51.09,9.62,0.49,0.56,143.83,0.13,0.14,6.13,0.02,2.15,689.05,0.43,0.79,41.23,0.03,0.27,41.42,0.11,0.08,3.44,0.0,2024,5,4,5,2,18,1,123,2
2024-05-05,1,12.0,2068.62228,1.19,677.94,2.57,3.52,8.315,0.092,18.43,10327.67,39.43,11.34,7.88,0.74,0.72,226.56,0.21,2.78,7.12,0.05,3.37,2081.34,3.62,41.9,10.29,0.56,0.7,179.34,0.14,0.14,7.33,0.03,2.16,679.14,0.37,0.73,41.68,0.06,0.29,40.9,0.06,0.08,3.48,0.03,2024,5,5,6,2,18,1,124,1
2024-05-05,2,12.0,2088.9683,1.24,540.96,2.09,3.33,7.758,0.082,23.58,11646.5,47.95,9.38,6.96,0.92,0.78,260.73,0.18,3.24,7.8,0.05,2.13,1685.7,1.22,51.44,10.23,0.51,0.69,152.31,0.14,0.15,7.64,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,5,6,2,18,1,124,2
2024-05-06,1,12.0,2065.19672,1.19,345.29,1.11,2.09,5.96,0.074,24.69,11115.1,48.07,10.9,7.41,0.88,0.83,199.77,0.14,2.1,5.98,0.06,3.36,2289.54,1.7,49.13,10.33,0.56,0.72,134.39,0.13,0.12,7.26,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,6,0,2,19,0,125,1
2024-05-06,2,9.1,1469.42507,1.15,568.51,1.57,2.69,7.187,0.081,24.35,11819.08,45.68,11.89,6.8,0.85,0.82,174.04,0.1,2.1,5.65,0.05,2.63,1630.79,0.97,51.0,10.23,0.58,0.69,124.32,0.1,0.1,7.18,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,6,0,2,19,0,125,2
2024-05-07,1,12.0,1991.40095,1.51,697.45,2.04,3.48,8.399,0.039,23.8,13443.53,46.61,10.44,6.69,1.01,0.56,149.54,0.16,2.92,7.22,0.03,1.89,1362.83,0.87,51.41,9.97,0.74,0.46,90.14,0.16,0.2,7.19,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,7,1,2,19,0,126,1
2024-05-07,2,12.0,2104.22478,1.45,500.3,1.38,2.78,7.113,0.106,22.23,12320.96,45.47,9.98,6.84,1.03,0.62,130.5,0.08,2.14,5.78,0.04,1.58,1219.48,0.7,49.79,10.51,0.68,0.6,87.69,0.1,0.13,6.22,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,7,1,2,19,0,126,2
2024-05-08,1,11.7,1975.0401,1.72,557.17,1.73,2.81,7.604,0.063,26.71,13090.1,46.07,10.48,7.75,0.53,0.72,171.87,0.11,2.6,7.58,0.04,1.18,1198.47,0.69,52.46,10.54,0.33,0.66,99.11,0.1,0.1,6.82,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,8,2,2,19,0,127,1
2024-05-08,2,12.0,2073.9831,1.29,449.95,1.22,2.4,6.489,0.052,25.1,11649.87,40.34,12.72,8.26,0.56,0.76,174.71,0.11,2.25,6.33,0.03,1.78,1464.34,0.89,50.64,10.17,0.39,0.59,100.56,0.15,0.12,6.63,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,8,2,2,19,0,127,2
2024-05-09,1,12.0,2024.87066,1.75,697.03,2.4,3.35,8.561,0.027,24.21,12463.13,47.2,9.94,6.67,0.51,0.81,215.69,0.17,2.5,6.32,0.03,3.2,1801.24,1.27,50.1,10.43,0.34,0.6,118.18,0.15,0.12,6.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,9,3,2,19,0,128,1
2024-05-09,2,12.0,2070.355294,1.3,596.75,2.09,2.97,7.437,0.029,20.81,12243.12,39.91,13.67,8.18,0.46,0.65,167.67,0.15,2.62,6.62,0.02,1.28,986.8,0.84,51.29,9.76,0.31,0.55,124.42,0.16,0.23,6.13,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,9,3,2,19,0,128,2
2024-05-10,1,12.0,2037.1131,1.35,398.64,1.21,2.22,6.881,0.041,18.97,11374.95,44.28,14.72,7.25,0.6,0.57,180.84,0.13,2.06,6.55,0.02,0.9,673.36,0.89,51.03,10.23,0.35,0.5,160.45,0.13,0.36,5.6,0.01,2.0,702.76,0.33,0.79,38.28,0.02,0.33,37.06,0.1,0.1,3.54,0.0,2024,5,10,4,2,19,0,129,1
2024-05-10,2,12.0,1981.052656,1.55,259.2,0.98,1.75,6.163,0.028,18.59,10306.77,54.51,8.93,5.72,0.69,0.6,345.58,0.44,2.0,5.93,0.02,0.6,394.08,6.92,46.56,9.32,0.51,0.47,120.13,0.13,0.15,6.1,0.01,3.6,1204.41,0.44,2.45,33.62,0.05,0.33,28.5,0.1,0.09,3.2,0.01,2024,5,10,4,2,19,0,129,2
2024-05-11,1,11.65,1945.287,1.05,321.94,1.09,2.25,5.717,0.03,21.56,10819.64,47.66,9.55,6.44,0.56,0.6,173.18,0.12,2.03,5.59,0.01,2.5,2050.73,2.89,51.67,8.99,0.42,0.37,89.67,0.09,0.12,5.83,0.01,3.2,1064.26,0.37,1.69,37.28,0.03,0.3,38.89,0.08,0.09,3.37,0.0,2024,5,11,5,2,19,1,130,1
2024-05-11,2,12.0,2046.43,1.35,553.63,1.36,2.98,6.714,0.025,25.38,10933.68,46.84,10.77,6.7,0.49,0.57,161.95,0.14,2.56,6.65,0.01,2.7,1574.34,1.32,52.85,8.32,0.35,0.6,130.68,0.06,0.18,4.91,0.01,2.4,585.2,0.32,0.69,35.41,0.03,0.27,26.66,0.07,0.07,3.2,0.0,2024,5,11,5,2,19,1,130,2
2024-05-12,1,11.86,1953.96,1.38,483.79,1.25,2.35,6.384,0.03,23.34,11891.56,42.69,11.28,7.6,0.49,0.57,130.55,0.14,2.19,6.16,0.01,2.14,1317.9,1.05,53.31,9.36,0.33,0.5,98.67,0.1,0.1,5.36,0.01,2.27,539.92,0.36,0.67,33.74,0.02,0.23,31.62,0.1,0.07,3.25,0.0,2024,5,12,6,2,19,1,131,1
2024-05-12,2,12.0,2072.902744,0.99,307.55,1.19,2.52,6.55,0.028,17.59,8984.82,43.39,10.34,6.89,0.52,0.49,130.89,0.15,3.05,6.88,0.01,1.41,935.47,0.84,50.9,10.02,0.29,0.46,99.6,0.11,0.16,6.76,0.01,2.43,607.3,0.58,1.01,34.6,0.02,0.23,33.05,0.12,0.1,3.9,0.0,2024,5,12,6,2,19,1,131,2
2024-05-13,1,12.0,1925.46108,1.36,494.69,1.75,2.38,7.116,0.027,21.18,10280.54,46.08,9.49,6.66,0.49,0.52,121.37,0.15,2.49,6.68,0.01,1.47,1074.56,1.68,51.41,9.77,0.31,0.49,85.58,0.09,0.1,6.01,0.01,2.14,542.65,0.65,1.01,33.67,0.03,0.2,26.17,0.09,0.08,3.45,0.0,2024,5,13,0,2,20,0,132,1
2024-05-13,2,12.0,1961.22546,1.11,491.23,1.59,2.39,6.853,0.025,28.47,10282.53,45.23,10.06,6.52,0.51,0.82,110.62,0.1,2.02,5.62,0.01,2.31,1245.82,0.98,50.78,9.56,0.35,0.6,63.77,0.11,0.08,5.37,0.01,2.02,283.42,0.26,0.42,25.51,0.02,0.3,19.39,0.07,0.07,2.6,0.0,2024,5,13,0,2,20,0,132,2
2024-05-14,1,10.48,1656.88588,1.19,298.38,1.22,2.2,6.243,0.04,29.45,10075.65,48.16,10.48,6.86,0.76,0.72,132.33,0.12,2.1,6.16,0.02,2.11,1158.62,0.8,51.13,9.99,0.55,0.6,71.99,0.08,0.09,5.91,0.01,2.51,379.57,0.32,0.5,34.14,0.03,0.26,21.03,0.05,0.06,2.75,0.01,2024,5,14,1,2,20,0,133,1
2024-05-14,2,10.65,1741.405452,1.34,331.92,1.1,2.2,6.614,0.037,33.18,9221.15,42.21,11.94,7.25,0.91,0.65,103.93,0.04,1.32,4.76,0.02,3.84,1557.0,0.83,51.67,9.16,0.56,0.62,86.16,0.04,0.08,4.65,0.01,2.39,393.01,0.31,0.5,30.2,0.04,0.26,22.33,0.07,0.06,2.24,0.01,2024,5,14,1,2,20,0,133,2
2024-05-17,2,9.63,1588.73697,1.27,633.84,2.75,3.58,8.522,0.042,22.49,10734.17,54.28,7.39,6.23,0.51,0.65,172.1,0.3,2.97,7.22,0.02,4.18,1837.84,2.73,51.43,9.01,0.33,0.62,159.89,0.25,1.82,7.35,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,17,4,2,20,0,136,1
2024-05-18,1,8.42,1422.77037,1.17,560.21,2.38,4.02,9.51,0.049,19.34,10975.96,49.01,8.17,6.72,0.47,0.81,192.97,0.44,4.12,9.34,0.02,1.94,1246.17,1.82,52.33,10.97,0.33,0.62,110.86,0.27,0.58,8.76,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,18,5,2,20,1,137,1
2024-05-18,2,12.0,2089.288586,1.01,381.58,1.21,2.73,7.391,0.034,21.81,12246.92,50.02,7.54,6.21,0.51,0.59,148.05,0.26,2.77,7.54,0.02,1.57,1015.49,0.97,50.5,10.64,0.35,0.53,82.25,0.18,0.32,7.15,0.01,2.5,661.87,1.17,3.8,42.58,0.06,0.23,47.8,0.12,0.17,5.25,0.01,2024,5,18,5,2,20,1,137,2
2024-05-19,1,12.0,2098.838,1.38,572.04,2.24,3.09,8.119,0.045,22.94,11903.73,49.44,5.43,5.48,0.44,0.59,147.52,0.27,2.54,6.41,0.02,1.96,1406.8,1.55,50.86,9.29,0.35,0.53,92.35,0.22,0.23,6.02,0.01,2.43,824.44,1.56,2.39,32.78,0.05,0.36,53.5,0.2,0.19,4.29,0.01,2024,5,19,6,2,20,1,138,1
2024-05-19,2,12.0,2121.00556,1.49,557.57,2.86,3.14,7.606,0.041,25.5,12381.81,49.97,7.45,7.57,0.43,0.53,138.1,0.17,2.77,7.12,0.02,1.69,1303.72,1.18,51.0,9.45,0.32,0.49,91.75,0.13,0.41,6.76,0.01,2.96,2016.02,9.56,22.99,20.03,0.24,0.33,47.8,0.12,0.18,4.98,0.01,2024,5,19,6,2,20,1,138,2
2024-05-20,1,12.0,203.7035,0.93,438.29,1.78,2.6,8.189,0.033,25.49,12008.39,52.11,6.92,6.89,0.56,0.56,120.13,0.22,2.72,7.62,0.02,1.57,1012.08,0.86,52.52,10.15,0.34,0.53,73.57,0.21,0.21,6.55,0.01,3.14,812.5,1.52,3.67,40.43,0.06,0.33,45.61,0.17,0.14,5.1,0.01,2024,5,20,0,2,21,0,139,1
2024-05-20,2,12.0,2117.74192,1.23,493.72,1.9,3.02,8.355,0.035,25.29,11228.88,51.42,5.92,7.14,0.52,0.53,140.32,0.27,2.27,8.21,0.02,1.34,1088.64,1.04,50.97,10.42,0.33,0.5,89.78,0.23,0.16,7.82,0.01,3.14,1013.93,2.39,1.86,36.3,0.06,0.39,46.88,0.17,0.09,4.99,0.01,2024,5,20,0,2,21,0,139,2
2024-05-21,1,12.0,2110.99344,1.43,512.39,2.49,2.91,8.083,0.04,22.71,10229.71,53.45,5.6,5.17,0.62,0.79,235.02,0.39,2.75,7.47,0.02,1.27,1087.0,1.11,52.91,9.68,0.36,0.49,86.49,0.18,0.14,7.32,0.01,2.61,829.77,1.91,2.03,35.51,0.3,0.33,40.03,0.09,0.08,4.01,0.01,2024,5,21,1,2,21,0,140,1
2024-05-21,2,11.36,1864.4536,1.44,456.33,1.85,2.64,7.256,0.038,27.04,11879.94,53.88,6.14,5.65,0.8,1.12,441.29,1.76,2.85,7.28,0.05,4.68,2778.09,2.8,49.55,9.57,0.39,0.76,137.37,0.27,0.39,6.78,0.02,3.13,1057.21,1.66,2.14,32.49,0.33,0.49,79.57,0.2,0.14,5.46,0.01,2024,5,21,1,2,21,0,140,2
2024-05-22,1,12.0,1932.37968,1.12,425.02,1.24,2.08,6.839,0.033,19.58,9611.32,67.06,2.69,3.68,0.03,0.92,255.99,0.41,2.97,7.77,0.01,7.45,3424.18,7.32,44.49,9.11,0.35,0.73,146.87,0.2,0.27,6.4,0.01,3.75,1217.35,1.69,3.96,36.01,0.03,0.56,75.69,0.18,0.13,5.71,0.03,2024,5,22,2,2,21,0,141,1
2024-05-22,2,12.0,1932.1104,0.99,358.9,1.34,2.42,6.449,0.011,13.89,6553.05,45.81,3.52,5.54,0.61,1.29,299.97,0.39,2.48,6.94,0.04,3.93,2228.13,3.67,49.82,9.77,0.46,0.69,104.89,0.2,0.18,6.74,0.03,15.34,4348.4,4.12,12.01,28.97,0.09,0.63,100.2,0.11,0.11,5.84,0.06,2024,5,22,2,2,21,0,141,2
2024-05-23,1,12.0,1959.83,1.4,560.38,2.28,3.0,7.736,0.035,13.66,9268.16,55.32,4.06,6.37,0.488,0.88,244.89,0.32,2.86,6.794,0.017,4.03,1685.74,2.33,46.07,9.401,0.325,0.69,152.87,0.26,0.37,5.886,0.013,11.93,3237.05,3.55,12.13,28.038,0.2,0.56,79.57,0.2,0.13,5.134,0.003,2024,5,23,3,2,21,0,142,1
2024-05-23,2,12.0,1932.966,1.82,544.06,2.38,2.79,7.515,0.034,30.85,11674.6,50.08,5.57,7.029,0.537,0.72,160.54,0.24,2.37,7.16,0.012,2.28,1363.45,1.79,53.56,8.902,0.346,0.46,91.97,0.19,0.14,6.26,0.003,3.75,1148.13,1.31,3.81,34.273,0.063,0.37,76.43,0.18,0.14,4.952,0.002,2024,5,23,3,2,21,0,142,2
2024-05-24,1,12.0,2117.26,1.55,650.35,2.39,3.23,9.207,0.034,26.78,11343.78,54.72,5.5,6.607,0.473,0.47,136.77,0.22,2.64,8.201,0.013,1.5,963.86,1.09,51.14,10.676,0.315,0.5,84.27,0.2,0.18,7.408,0.003,3.4,846.65,1.8,3.34,37.649,0.054,0.43,41.76,0.15,0.04,4.43,0.002,2024,5,24,4,2,21,0,143,1
2024-05-24,2,9.55,1684.57,1.8,592.22,2.42,3.34,9.139,0.038,22.97,11356.85,52.76,4.91,5.853,0.494,0.57,206.77,0.29,3.18,8.519,0.014,1.6,1267.08,1.7,50.72,9.955,0.326,0.5,103.31,0.21,0.16,7.428,0.004,3.0,672.88,1.41,2.03,35.049,0.041,0.43,56.18,0.16,0.1,5.233,0.004,2024,5,24,4,2,21,0,143,2
2024-05-25,1,12.0,2158.33,1.35,498.21,2.3,3.55,9.313,0.029,19.37,10435.49,53.0,6.99,6.754,0.48,0.6,138.23,0.29,3.3,8.728,0.016,1.5,1009.11,1.21,54.63,10.342,0.284,0.53,88.23,0.23,0.21,7.649,0.009,3.39,1211.9,1.9,5.54,42.37,0.088,0.43,61.41,0.18,0.13,5.996,0.009,2024,5,25,5,2,21,1,144,1
2024-05-25,2,12.0,2133.7,1.45,485.48,2.27,3.62,9.429,0.04,16.97,9965.46,49.1,8.8,7.327,0.466,0.57,160.32,0.36,3.42,9.512,0.029,1.6,1193.3,2.03,51.51,10.675,0.334,0.53,103.16,0.23,0.28,8.17,0.009,2.2,689.91,0.64,1.75,41.74,0.039,0.4,56.12,0.19,0.13,5.77,0.005,2024,5,25,5,2,21,1,144,2
2024-05-26,1,12.0,2096.47,1.18,510.32,1.85,3.05,8.436,0.03,20.39,10774.74,51.21,9.05,7.091,0.433,0.72,207.26,0.31,3.36,8.617,0.02,2.72,1938.72,2.45,50.54,10.945,0.301,0.6,126.71,0.22,0.22,7.516,0.009,3.19,1221.78,0.86,3.31,40.277,0.064,0.36,50.83,0.2,0.13,5.294,0.006,2024,5,26,6,2,21,1,145,1
2024-05-26,2,12.0,2091.57,1.49,537.41,2.18,3.81,8.887,0.035,16.82,9797.34,51.34,8.64,6.369,0.394,0.66,168.76,0.25,3.37,9.11,0.016,1.52,1055.39,0.86,50.94,11.234,0.277,0.46,101.82,0.2,0.29,7.73,0.007,2.02,630.76,0.45,1.17,45.448,0.025,0.32,48.16,0.15,0.11,4.875,0.003,2024,5,26,6,2,21,1,145,2
2024-05-27,1,9.32,1719.9,1.01,429.29,1.89,2.93,7.472,0.046,16.53,9362.61,52.66,9.46,6.453,0.045,0.65,183.44,0.24,2.99,8.855,0.044,1.6,1203.73,1.9,51.27,10.521,0.44,0.53,102.15,0.17,0.16,8.241,0.028,1.91,603.12,0.43,0.94,45.719,0.042,0.26,41.69,0.17,0.12,4.865,0.009,2024,5,27,0,2,22,0,146,1
2024-05-27,2,12.0,2087.03,0.98,451.06,1.88,2.87,7.863,0.007,22.43,10453.33,50.87,9.49,6.407,0.002,0.62,160.93,0.24,2.89,7.905,0.02,3.95,2073.89,2.43,48.59,9.31,0.21,0.55,90.99,0.17,0.14,6.904,0.01,3.05,1039.04,0.56,1.29,43.284,0.01,0.43,43.73,0.17,0.11,4.712,0.002,2024,5,27,0,2,22,0,146,2
2024-05-28,1,12.0,2046.35,1.12,466.71,2.16,3.12,7.507,0.041,18.26,10043.6,55.11,8.32,5.56,0.65,0.83,238.14,0.39,3.09,8.62,0.02,2.1,1549.35,3.11,49.78,10.32,0.49,0.47,91.96,0.19,0.19,7.22,0.01,2.6,693.29,1.5,1.09,41.23,0.05,0.26,40.64,0.17,0.09,5.04,0.01,2024,5,28,1,2,22,0,147,1
2024-05-28,2,12.0,2121.16,1.39,544.54,2.0,3.43,8.587,0.046,16.65,9663.74,60.01,7.95,4.89,0.66,0.53,162.94,0.22,2.86,8.5,0.02,3.06,1915.74,1.58,51.08,10.47,0.45,0.49,88.99,0.18,0.14,6.63,0.01,2.84,874.65,0.31,0.98,42.66,0.04,0.26,38.61,0.17,0.1,4.78,0.0,2024,5,28,1,2,22,0,147,2
